,lat,lon,Location Name,Misinfo_Or_Books,Title
478,56.1168249,-3.158137,Kirkcaldy,misinfo,civilWar
479,37.09024,-95.712891,United States,misinfo,civilWar
480,-37.8136276,144.9630576,Melbourne,misinfo,civilWar
481,37.09024,-95.712891,United States,misinfo,civilWar
482,,,,misinfo,civilWar
483,38.9175169,-77.0898097,Higher Grounds Coffee Shop,misinfo,civilWar
484,41.2033216,-77.1945247,Pennsylvania,misinfo,civilWar
485,36.778261,-119.4179324,California,misinfo,civilWar
486,39.8774248,-87.22076109999999,Up the Creek Boat-ique,misinfo,civilWar
487,26.7153424,-80.0533746,West Palm Beach,misinfo,civilWar
488,48.856614,2.3522219,Paris,misinfo,civilWar
489,56.49067119999999,-4.2026458,Scotland,misinfo,civilWar
490,53.288186,-4.10356,Wonderfully Wild,misinfo,civilWar
491,,,,misinfo,civilWar
492,38.885792,-77.01864599999999,Federal Emergency Management Agency,misinfo,civilWar
493,39.02208479999999,-77.4215175,The Reinforced Earth Company,misinfo,civilWar
494,24.453884,54.3773438,Abu Dhabi,misinfo,civilWar
495,,,,misinfo,civilWar
496,39.41535200000001,-81.45484359999999,Marietta,misinfo,civilWar
497,30.2751945,-89.78117449999999,Slidell,misinfo,civilWar
498,-26.2041028,28.0473051,Johannesburg,misinfo,civilWar
499,40.7127753,-74.0059728,New York,misinfo,civilWar
500,54.7294099,-1.8811598,County Durham,misinfo,civilWar
501,,,,misinfo,civilWar
502,28.6139391,77.2090212,New Delhi,misinfo,civilWar
503,40.4172871,-82.90712300000001,Ohio,misinfo,civilWar
504,37.8487543,-77.9630524,Deep Woods,misinfo,civilWar
505,40.904019,-74.4087405,Boonton,misinfo,civilWar
506,40.6781784,-73.9441579,Brooklyn,misinfo,civilWar
507,33.4151843,-111.8314724,Mesa,misinfo,civilWar
508,38.88155400000001,-77.44094729999999,Children of the World,misinfo,civilWar
509,37.09024,-95.712891,United States,misinfo,civilWar
510,40.6781784,-73.9441579,Brooklyn,misinfo,civilWar
511,20.593684,78.96288,India,misinfo,civilWar
512,41.2033216,-77.1945247,Pennsylvania,misinfo,civilWar
513,37.09024,-95.712891,United States,misinfo,civilWar
514,9.145,40.489673,Ethiopia,misinfo,civilWar
515,,,,misinfo,civilWar
516,59.32932349999999,18.0685808,Stockholm,misinfo,civilWar
517,37.09024,-95.712891,United States,misinfo,civilWar
518,37.09024,-95.712891,United States,misinfo,civilWar
519,41.8929414,12.4854331,Curia Iulia,misinfo,civilWar
520,28.3601276,-81.5599378,The Twilight Zone Tower of Terror™,misinfo,civilWar
521,35.4675602,-97.5164276,Oklahoma City,misinfo,civilWar
522,40.7127753,-74.0059728,New York,misinfo,civilWar
523,39.0276437,-77.5113507,Lidl,misinfo,civilWar
524,9.145,40.489673,Ethiopia,misinfo,civilWar
525,38.9071923,-77.0368707,Washington,misinfo,civilWar
526,53.76762360000001,-0.3274198,Hull,misinfo,civilWar
527,25.0443212,121.5247613,Taipei City Zhongzheng District Office,misinfo,civilWar
528,51.3396955,12.3730747,Leipzig,misinfo,civilWar
529,,,,misinfo,civilWar
530,12.9304278,77.678404,Bellandur,misinfo,civilWar
531,39.1002707,-75.5440844,Camden Town Center,misinfo,civilWar
532,52.6367036,9.8450766,Lower Saxony,misinfo,civilWar
533,30.5392334,-86.4768507,Northwest Florida State College,misinfo,civilWar
534,28.5999998,-81.33923519999999,Winter Park,misinfo,civilWar
535,53.4807593,-2.2426305,Manchester,misinfo,civilWar
536,47.6062095,-122.3320708,Seattle,misinfo,civilWar
537,43.7844397,-88.7878678,Wisconsin,misinfo,civilWar
538,-37.8136276,144.9630576,Melbourne,misinfo,civilWar
539,37.09024,-95.712891,United States,misinfo,civilWar
540,8.9806034,38.7577605,Addis Ababa,misinfo,civilWar
541,34.6937249,135.5022535,Osaka,misinfo,civilWar
542,39.9259463,-75.1196199,Camden,misinfo,civilWar
543,9.145,40.489673,Ethiopia,misinfo,civilWar
544,40.0583238,-74.4056612,New Jersey,misinfo,civilWar
545,35.7595731,-79.01929969999999,North Carolina,misinfo,civilWar
546,,,,misinfo,civilWar
547,14.0323336,38.3165725,Tigray,misinfo,civilWar
548,-33.7619106,150.9929255,Baulkham Hills,misinfo,civilWar
549,8.9806034,38.7577605,Addis Ababa,misinfo,civilWar
550,26.1224386,-80.13731740000001,Fort Lauderdale,misinfo,civilWar
551,48.1351253,11.5819805,Munich,misinfo,civilWar
552,10.0677719,-69.3473509,Barquisimeto,misinfo,civilWar
553,,,,misinfo,civilWar
554,32.3182314,-86.902298,Alabama,misinfo,civilWar
555,52.3555177,-1.1743197,England,misinfo,civilWar
556,38.9302022,-76.50834069999999,Quiet Waters Dog Beach,misinfo,civilWar
557,36.778261,-119.4179324,California,misinfo,civilWar
558,34.1014873,-84.5193754,Woodstock,misinfo,civilWar
559,35.1595182,-84.8766115,Cleveland,misinfo,civilWar
560,52.3555177,-1.1743197,England,misinfo,civilWar
561,37.09024,-95.712891,United States,misinfo,civilWar
562,37.2338634,-76.64885,Aquitaine Refreshments,misinfo,civilWar
563,27.6648274,-81.5157535,Florida,misinfo,civilWar
564,37.09024,-95.712891,United States,misinfo,civilWar
565,28.3200067,-80.6075513,Cocoa Beach,misinfo,civilWar
566,37.9642529,-91.8318334,Missouri,misinfo,civilWar
567,,,,misinfo,civilWar
568,54.5259614,-105.2551187,North America,misinfo,civilWar
569,30.267153,-97.7430608,Austin,misinfo,civilWar
570,,,,misinfo,civilWar
571,60.12816100000001,18.643501,Sweden,misinfo,civilWar
572,56.130366,-106.346771,Canada,misinfo,civilWar
573,39.9361631,-75.0441263,McDonald's,misinfo,civilWar
574,51.5072178,-0.1275862,London,misinfo,civilWar
575,25.0329636,121.5654268,Taipei City,misinfo,civilWar
576,13.4935504,39.465738,Mek'ele,misinfo,civilWar
577,41.8072031,-91.4941481,Solon,misinfo,civilWar
578,38.4851245,-78.625016,Shenandoah,misinfo,civilWar
579,34.0900091,-118.3617443,West Hollywood,misinfo,civilWar
580,39.5683575,-74.237713,Fantasy Island Amusement Park,misinfo,civilWar
581,14.554729,121.0244452,Makati,misinfo,civilWar
582,43.5614873,7.1182816,Restaurant Le Cap,misinfo,civilWar
583,43.653226,-79.3831843,Toronto,misinfo,civilWar
584,28.5383832,-81.3789269,Orlando,misinfo,civilWar
585,,,,misinfo,civilWar
586,44.8759802,-93.0275802,South St Paul,misinfo,civilWar
587,-31.9523123,115.861309,Perth,misinfo,civilWar
588,31.9685988,-99.9018131,Texas,misinfo,civilWar
589,,,,misinfo,civilWar
590,42.7406962,-84.6149531,InterWeb Media Group - Reputation Marketing Experts,misinfo,civilWar
591,-10.9266526,-37.0729014,Aracaju,misinfo,civilWar
592,-37.8136276,144.9630576,Melbourne,misinfo,civilWar
593,28.7040592,77.10249019999999,Delhi,misinfo,civilWar
594,52.3555177,-1.1743197,England,misinfo,civilWar
595,40.7127753,-74.0059728,New York,misinfo,civilWar
596,34.0522342,-118.2436849,Los Angeles,misinfo,civilWar
597,30.2162047,-92.0542092,South Louisiana Community College - Lafayette Campus,misinfo,civilWar
598,1.352083,103.819836,Singapore,misinfo,civilWar
599,,,,misinfo,civilWar
600,,,,misinfo,civilWar
601,47.5301011,-122.0326191,Issaquah,misinfo,civilWar
602,49.2827291,-123.1207375,Vancouver,misinfo,civilWar
603,38.9212751,-77.0419159,Tsehay Ethiopian Restaurant And Bar,misinfo,civilWar
604,37.8043514,-122.2711639,Oakland,misinfo,civilWar
605,36.171563,-115.1391009,Las Vegas,misinfo,civilWar
606,29.99883059999999,-95.1765978,Atascocita,misinfo,civilWar
607,38.707982,-77.0861753,George Washington's Mount Vernon,misinfo,civilWar
608,51.5072178,-0.1275862,London,misinfo,civilWar
609,39.023738,-77.4223426,World Market,misinfo,civilWar
610,37.09024,-95.712891,United States,misinfo,civilWar
611,38.9071923,-77.0368707,Washington,misinfo,civilWar
612,9.145,40.489673,Ethiopia,misinfo,civilWar
613,39.3584018,-74.42166379999999,Margaritaville - Atlantic City,misinfo,civilWar
614,52.6368778,-1.1397592,Leicester,misinfo,civilWar
615,26.1224386,-80.13731740000001,Fort Lauderdale,misinfo,civilWar
616,,,,misinfo,civilWar
617,50.937531,6.9602786,Cologne,misinfo,civilWar
618,42.6525793,-73.7562317,Albany,misinfo,civilWar
619,53.9590858,-1.0792403,Yorkshire,misinfo,civilWar
620,40.7127753,-74.0059728,New York,misinfo,civilWar
621,-11.202692,17.873887,Angola,misinfo,civilWar
622,40.56274,-79.7643197,SōCal Fusion Grill,misinfo,civilWar
623,-1.2920659,36.8219462,Nairobi,misinfo,civilWar
624,,,,misinfo,civilWar
625,52.9540223,-1.1549892,Nottingham,misinfo,civilWar
626,43.6155825,-84.2472116,Midland,misinfo,civilWar
627,50.8476424,4.3571696,Brussels,misinfo,civilWar
628,42.4906231,-71.2760089,Bedford,misinfo,civilWar
629,36.077286,32.832889,Anamur,misinfo,civilWar
630,51.5072178,-0.1275862,London,misinfo,civilWar
631,50.503887,4.469936,Belgium,misinfo,civilWar
632,48.1351253,11.5819805,Munich,misinfo,civilWar
633,48.4284207,-123.3656444,Victoria,misinfo,civilWar
634,53.7632254,-2.7044052,Lancashire,misinfo,civilWar
635,30.3674198,-89.0928155,Gulfport,misinfo,civilWar
636,40.6259316,-75.37045789999999,Bethlehem,misinfo,civilWar
637,35.9250637,-86.8688899,Franklin,misinfo,civilWar
638,34.0522342,-118.2436849,Los Angeles,misinfo,civilWar
639,42.732535,-84.5555347,Lansing,misinfo,civilWar
640,,,,misinfo,civilWar
641,42.19439089999999,-71.19896949999999,Norwood,misinfo,civilWar
642,38.7804137,-77.1843402,Merkato,misinfo,civilWar
643,38.403903,-96.1816626,Emporia,misinfo,civilWar
644,41.983426,-73.4212318,Salisbury,misinfo,civilWar
645,40.6331249,-89.3985283,Illinois,misinfo,civilWar
646,37.09024,-95.712891,United States,misinfo,civilWar
647,40.4172871,-82.90712300000001,Ohio,misinfo,civilWar
648,40.8447819,-73.8648268,Bronx,misinfo,civilWar
649,40.0064958,-75.7032742,Downingtown,misinfo,civilWar
650,38.8997145,-77.0485992,The George Washington University,misinfo,civilWar
651,32.912624,-96.6388833,Garland,misinfo,civilWar
652,39.7392358,-104.990251,Denver,misinfo,civilWar
653,31.9685988,-99.9018131,Texas,misinfo,civilWar
654,,,,misinfo,civilWar
655,,,,misinfo,civilWar
656,,,,misinfo,civilWar
657,39.0039696,-77.4323924,Worldwide Goods,misinfo,civilWar
658,39.9723306,-75.1533079,Independence Mission Schools,misinfo,civilWar
659,,,,misinfo,civilWar
660,38.865959,-76.95071899999999,Alabama Ave SE & Pennsylvania Ave SE,misinfo,civilWar
661,30.5927599,114.30525,Wuhan,misinfo,civilWar
662,42.88644679999999,-78.8783689,Buffalo,misinfo,civilWar
663,29.7604267,-95.3698028,Houston,misinfo,civilWar
664,,,,misinfo,civilWar
665,9.748917,-83.753428,Costa Rica,misinfo,civilWar
666,50.503887,4.469936,Belgium,misinfo,civilWar
667,35.5174913,-86.5804473,Tennessee,misinfo,civilWar
668,41.2033216,-77.1945247,Pennsylvania,misinfo,civilWar
669,38.4220687,-77.4083086,Stafford,misinfo,civilWar
670,,,,misinfo,civilWar
671,51.4612794,-0.1156148,Brixton,misinfo,civilWar
672,38.9052199,-77.0687784,Dixie Liquor,misinfo,civilWar
673,9.562389,44.0770134,Hargeisa,misinfo,civilWar
674,53.9332706,-116.5765035,Alberta,misinfo,civilWar
675,,,,misinfo,civilWar
676,40.6781784,-73.9441579,Brooklyn,misinfo,civilWar
677,47.6062095,-122.3320708,Seattle,misinfo,civilWar
678,2.0469343,45.3181623,Mogadishu,misinfo,civilWar
679,49.2299918,6.8951061,Gehlenbach,misinfo,civilWar
680,36.171563,-115.1391009,Las Vegas,misinfo,civilWar
681,37.09024,-95.712891,United States,misinfo,civilWar
682,36.778261,-119.4179324,California,misinfo,civilWar
683,,,,misinfo,civilWar
684,38.7073379,-77.0230313,Fort Washington,misinfo,civilWar
685,56.4642503,-3.0330556,NHS Tayside,misinfo,civilWar
686,41.06768719999999,-75.32016519999999,Planet Earth Gallery,misinfo,civilWar
687,40.7127753,-74.0059728,New York,misinfo,civilWar
688,40.2109404,-75.2782317,North Wales,misinfo,civilWar
689,43.0721661,-89.4007501,Madison,misinfo,civilWar
690,51.5072178,-0.1275862,London,misinfo,civilWar
691,41.6032207,-73.087749,Connecticut,misinfo,civilWar
692,47.218371,-1.553621,Nantes,misinfo,civilWar
693,39.7392358,-104.990251,Denver,misinfo,civilWar
694,39.8532057,-82.88827599999999,Groveport,misinfo,civilWar
695,33.9424658,-117.2296717,Moreno Valley,misinfo,civilWar
696,50.7155591,-3.530875,Devon,misinfo,civilWar
697,41.9794005,2.8214264,Girona,misinfo,civilWar
698,59.32932349999999,18.0685808,Stockholm,misinfo,civilWar
699,,,,misinfo,civilWar
700,,,,misinfo,civilWar
701,10.4805937,-66.90360629999999,Caracas,misinfo,civilWar
702,41.2033216,-77.1945247,Pennsylvania,misinfo,civilWar
703,40.7282239,-73.7948516,Queens,misinfo,civilWar
704,51.165691,10.451526,Germany,misinfo,civilWar
705,40.68421319999999,-73.9471293,Doctor's Cave Café,misinfo,civilWar
706,52.132633,5.291265999999999,Netherlands,misinfo,civilWar
707,39.8309293,-77.2310955,Gettysburg,misinfo,civilWar
708,51.5100583,-0.0051144,Republic,misinfo,civilWar
709,34.0900091,-118.3617443,West Hollywood,misinfo,civilWar
710,27.6648274,-81.5157535,Florida,misinfo,civilWar
711,40.6655824,-73.7003593,Allworld International Inc,misinfo,civilWar
712,40.7127753,-74.0059728,New York,misinfo,civilWar
713,42.5331974,-73.7462997,Castleton-On-Hudson,misinfo,civilWar
714,36.0331164,-86.78277720000001,Brentwood,misinfo,civilWar
715,40.0583238,-74.4056612,New Jersey,misinfo,civilWar
716,52.4750743,-1.829833,West Midlands,misinfo,civilWar
717,44.3148443,-85.60236429999999,Michigan,misinfo,civilWar
718,11.825138,42.590275,Djibouti,misinfo,civilWar
719,40.789142,-73.13496099999999,Long Island,misinfo,civilWar
720,44.8125449,20.4612299,Belgrade,misinfo,civilWar
721,42.81020669999999,-70.87124969999999,Present Moment Therapy Present Moment Therapy,misinfo,civilWar
722,14.0323336,38.3165725,Tigray,misinfo,civilWar
723,36.1626638,-86.7816016,Nashville,misinfo,civilWar
724,44.36678759999999,-100.3537522,Pierre,misinfo,civilWar
725,38.7786965,-77.50452849999999,Global Food,misinfo,civilWar
726,25.3461555,55.42109319999999,Sharjah,misinfo,civilWar
727,39.0039696,-77.4323924,Worldwide Goods,misinfo,civilWar
728,39.0399973,-77.4907126,All Around Travel,misinfo,civilWar
729,5.152149,46.199616,Somalia,misinfo,civilWar
730,38.8632818,-76.9852102,1411 W St SE,misinfo,civilWar
731,39.3599526,-77.86594070000001,"Papa Johns Pizza, Planet Smoothie, Krispy Krunchy Chicken, Circle K Route 9 Gas Station",misinfo,civilWar
732,38.8026097,-116.419389,Nevada,misinfo,civilWar
733,51.91574929999999,4.526180099999999,"Rotterdam, Nl",misinfo,civilWar
734,40.7830603,-73.9712488,Manhattan,misinfo,civilWar
735,40.75839,-82.5154471,Mansfield,misinfo,civilWar
736,36.204824,138.252924,Japan,misinfo,civilWar
737,37.8273617,-122.2867783,Geek Squad,misinfo,civilWar
738,52.52000659999999,13.404954,Berlin,misinfo,civilWar
739,9.081999,8.675277,Nigeria,misinfo,civilWar
740,39.0997265,-94.5785667,Kansas City,misinfo,civilWar
741,,,,misinfo,civilWar
742,46.2086683,-119.119948,Kennewick,misinfo,civilWar
743,39.14234330000001,-77.21024620000001,The Freedom Center,misinfo,civilWar
744,40.56274,-79.7643197,SōCal Fusion Grill,misinfo,civilWar
745,38.8375215,-120.8958242,Northern California,misinfo,civilWar
746,21.8004798,-72.17050929999999,Royal West Indies Resort,misinfo,civilWar
747,51.2277411,6.7734556,Düsseldorf,misinfo,civilWar
748,9.145,40.489673,Ethiopia,misinfo,civilWar
749,14.0323336,38.3165725,Tigray,misinfo,civilWar
750,37.09024,-95.712891,United States,misinfo,civilWar
751,43.0481221,-76.14742439999999,Syracuse,misinfo,civilWar
752,,,,misinfo,civilWar
753,,,,misinfo,civilWar
754,37.09024,-95.712891,United States,misinfo,civilWar
755,-8.641272899999999,115.2141113,Dauh Puri Kaja,misinfo,civilWar
756,50.8476424,4.3571696,Brussels,misinfo,civilWar
757,37.2707022,-76.7074571,Williamsburg,misinfo,civilWar
758,38.9784492,-76.4945122,EVERYWHERE Communications,misinfo,civilWar
759,53.9614205,-1.0739108,York,misinfo,civilWar
760,,,,misinfo,civilWar
761,44.2379136,-76.5212657,Katarokwi Learning Centre,misinfo,civilWar
762,33.4483771,-112.0740373,Phoenix,misinfo,civilWar
763,39.0839973,-77.1527578,Rockville,misinfo,civilWar
764,43.0617713,141.3544507,Sapporo,misinfo,civilWar
765,44.977753,-93.2650108,Minneapolis,misinfo,civilWar
766,60.47202399999999,8.468945999999999,Norway,misinfo,civilWar
767,-33.8746258,151.2167043,Gadigal Bangawarra,misinfo,civilWar
768,,,,misinfo,civilWar
769,46.227638,2.213749,France,misinfo,civilWar
770,34.2367621,-84.4907621,Canton,misinfo,civilWar
771,35.5174913,-86.5804473,Tennessee,misinfo,civilWar
772,38.8964167,-77.3818932,Cloud Nine Tech,misinfo,civilWar
773,37.5407246,-77.4360481,Richmond,misinfo,civilWar
774,-23.5557714,-46.6395571,São Paulo,misinfo,civilWar
775,29.95106579999999,-90.0715323,New Orleans,misinfo,civilWar
776,,,,misinfo,civilWar
777,23.634501,-102.552784,Mexico,misinfo,civilWar
778,33.748752,-84.38768449999999,Atlanta,misinfo,civilWar
779,45.6066487,-73.712409,Laval,misinfo,civilWar
780,36.0030061,-78.90338919999999,Trolley Pub Durham,misinfo,civilWar
781,50.1109221,8.6821267,Frankfurt,misinfo,civilWar
782,35.5174913,-86.5804473,Tennessee,misinfo,civilWar
783,38.8293063,-77.1093344,Planet Fitness,misinfo,civilWar
784,46.862496,103.846656,Mongolia,misinfo,civilWar
785,14.0323336,38.3165725,Tigray,misinfo,civilWar
786,,,,misinfo,civilWar
787,30.0429883,-89.98485219999999,Eastside New Orleans,misinfo,civilWar
788,52.132633,5.291265999999999,Netherlands,misinfo,civilWar
789,40.7298122,-74.17185479999999,Wakanda Place,misinfo,civilWar
790,39.0062601,-77.48742659999999,Lara Adeosun - Homes On The Market,misinfo,civilWar
791,34.0522342,-118.2436849,Los Angeles,misinfo,civilWar
792,-31.9523123,115.861309,Perth,misinfo,civilWar
793,34.6875877,-118.1464233,Joonie's Beauty Supplies,misinfo,civilWar
794,40.5023045,-74.25167549999999,Visitor Center & Lenape Gallery,misinfo,civilWar
795,49.36332729999999,10.6506315,Middle Franconia,misinfo,civilWar
796,43.6150186,-116.2023137,Boise,misinfo,civilWar
797,43.0895577,-79.0849436,Niagara Falls,misinfo,civilWar
798,,,,misinfo,civilWar
799,37.7749295,-122.4194155,San Francisco,misinfo,civilWar
800,33.9562149,-83.9879625,Lawrenceville,misinfo,civilWar
801,,,,misinfo,civilWar
802,39.0039696,-77.4323924,Worldwide Goods,misinfo,civilWar
803,55.378051,-3.435973,United Kingdom,misinfo,civilWar
804,51.5072178,-0.1275862,London,misinfo,civilWar
805,10.691803,-61.222503,Trinidad and Tobago,misinfo,civilWar
806,31.9685988,-99.9018131,Texas,misinfo,civilWar
807,,,,misinfo,civilWar
808,38.8048355,-77.0469214,Alexandria,misinfo,civilWar
809,47.7510741,-120.7401385,Washington,misinfo,civilWar
810,40.7127753,-74.0059728,New York,misinfo,civilWar
811,38.9410645,-77.0005492,Amazon Locker - Fritz,misinfo,civilWar
812,40.7127753,-74.0059728,New York,misinfo,civilWar
813,32.1656221,-82.9000751,Georgia,misinfo,civilWar
814,35.9940329,-78.898619,Durham,misinfo,civilWar
815,40.2589455,-74.12399599999999,Monmouth County,misinfo,civilWar
816,36.1626638,-86.7816016,Nashville,misinfo,civilWar
817,38.963745,35.243322,Türkiye,misinfo,civilWar
818,37.4315734,-78.6568942,Virginia,misinfo,civilWar
819,45.5274315,-73.60274609999999,Earth Day Canada,misinfo,civilWar
820,42.6886591,2.8948332,Perpignan,misinfo,civilWar
821,41.8781136,-87.6297982,Chicago,misinfo,civilWar
822,41.58084179999999,-87.4723763,Purdue University Northwest - Hammond Campus,misinfo,civilWar
823,,,,misinfo,civilWar
824,39.02208479999999,-77.4215175,The Reinforced Earth Company,misinfo,civilWar
825,40.7127753,-74.0059728,New York,misinfo,civilWar
826,32.715738,-117.1610838,San Diego,misinfo,civilWar
827,32.3546679,-89.3985283,Mississippi,misinfo,civilWar
828,21.8852562,-102.2915677,Aguascalientes,misinfo,civilWar
829,38.90648710000001,1.4205586,Ibiza,misinfo,civilWar
830,,,,misinfo,civilWar
831,39.2903848,-76.6121893,Baltimore,misinfo,civilWar
832,,,,misinfo,civilWar
833,37.5407246,-77.4360481,Richmond,misinfo,civilWar
834,37.09024,-95.712891,United States,misinfo,civilWar
835,41.394817,-73.4540111,Danbury,misinfo,civilWar
836,32.6098566,-85.48078249999999,Auburn,misinfo,civilWar
837,42.331427,-83.0457538,Detroit,misinfo,civilWar
838,,,,misinfo,civilWar
839,42.88644679999999,-78.8783689,Buffalo,misinfo,civilWar
840,38.8627439,-77.3588966,Apple Experience Store,misinfo,civilWar
841,51.483707,-3.1680962,Cardiff,misinfo,civilWar
842,54.5259614,15.2551187,Europe,misinfo,civilWar
843,,,,misinfo,civilWar
844,,,,misinfo,civilWar
845,,,,misinfo,civilWar
846,37.09024,-95.712891,United States,misinfo,civilWar
847,37.09024,-95.712891,United States,misinfo,civilWar
848,38.9982458,-77.42717119999999,U.S. Customs and Border Protection,misinfo,civilWar
849,9.145,40.489673,Ethiopia,misinfo,civilWar
850,40.3147442,-74.66139629999999,Banana Republic,misinfo,civilWar
